"Signatur","Titel","Zeit","Ort"
"Sozarch_F_5025-Fb-743","Siedlung für ungarische Flüchtlinge bei Wien: Minister Helmer verabschiedet sich, mit Hut winkend","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fd-134","Ein Angestellter bearbeitet mit den Flüchtlingen die Papiere, die zur Ausreise benötigt werden","Neuzeit;20. Jh.;1951-2000;1951-1960;1956","Europa;Ungarn /Europa;Österreich"
"Sozarch_F_5025-Fd-135","Mitarbeiter schenken den Flüchtlingen warme Getränke aus","Neuzeit;20. Jh.;1951-2000;1951-1960;1956","Europa;Ungarn /Europa;Österreich"
"Sozarch_F_5025-Fc-150","Stand der Entraide Socialiste Ouvrière am Sozialistenkongress 1951","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Frankreich"
"Sozarch_F_5025-Fc-151","Weihnachtsfeier für Kinder, organisiert von der Entraide Ouvrière Française; Kinder in Saal sitzend","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Frankreich"
"Sozarch_F_5025-Fc-152","Entraide Ouvrière, Amsterdam; Kinder und Erwachsene um / bei einem Tisch stehend","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Niederlande;Amsterdam"
"Sozarch_F_5025-Fc-153","Entraide Ouvrière Internationale: Bau von 45 Wohnungen für Flüchtlinge in Ober-Österreich; Baustelle","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn /Europa;Österreich"
"Sozarch_F_5025-Fc-154","Arbeiterwohlfahrt: ""Haus der Jugend"" im Flüchtlingslager Ulm-Wilhelmsburg; Kleinkinder an einem Tisch sitzend und spielend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland;Baden-Württemberg;Ulm"
"Sozarch_F_5025-Fc-155","Arbeiterwohlfahrt: ""Haus der Jugend"" im Flüchtlingslager Ulm-Wilhelmsburg; Kinder mit Lehrerin spielend / lernend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland;Baden-Württemberg;Ulm"
"Sozarch_F_5025-Fx-07-0","""Doposcuola Turin"": ""Die Eltern sind ambulante Händler, die den kärglichen Verdienst meist vertrinken. Der kleine Bruder hat noch die schwere Hautinfektion nicht überwunden, ..."" Kindergarten für kriegsgeschädigte Obdachlose","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fx-08-0","""Zum Andenken an die 10jährige Zusammenarbeit mit dem SAH - De Toekomst Mechelen October 1960"" Lageralbum, Motive: Fahnenappell, Ausflüge, Spiele, Portraits von Teilnehmenden und Betreuern","Neuzeit;20. Jh.;1951-2000;1951-1960;1960","Europa;Belgien;Antwerpen;Mechelen"
"Sozarch_F_5025-Fx-09-0","SAH Strassentheater anlässlich des Flüchtlingstages 1984","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fx-10-0","Fotoalbum Barackenunterkunft, vermutlich in Frankreich, Motive: AERMO Möbel; Baracke innen und aussen; zerstörte Häuser und Fabriken; Nähstube; Kindergarten oder Schule; Umbegebung","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich"
"Sozarch_F_5025-Fa-473","Colonie internationale, Châteauneuf en Thimerais (1953); Kinder vor einem Haus stehend","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Frankreich;Centre;Châteauneuf-en-Thyme"
"Sozarch_F_5025-Fa-474","Colonie internationale, Châteauneuf en Thimerais (1953); Kinder vor einem Haus stehend","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Frankreich;Centre;Châteauneuf-en-Thyme"
"Sozarch_F_5025-Fa-475","Colonie internationale, Châteauneuf en Thimerais (1953); Kindergruppe","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Frankreich;Centre;Châteauneuf-en-Thyme"
"Sozarch_F_5025-Fb-742","Siedlung für ungarische Flüchtlinge bei Wien: Bauarbeiten im Mai 1958","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-745","Siedlung für ungarische Flüchtlinge bei Wien: Bauarbeiten im Mai 1958","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-746","Internationales Kindertreffen in Cervia, Sommer 1958; Anschlag:""Kulturelle Wettbewerbe""","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-747","Internationales Kindertreffen in Cervia, Sommer 1958; Plakate","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-748","Internationales Kindertreffen in Cervia, Sommer 1958; weisses Haus, davor Baüme stehend","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-749","Internationales Kindertreffen in Cervia, Sommer 1958; Areal","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-750","Internationales Kindertreffen in Cervia, Sommer 1958; Duschen und Waschbecken","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-751","Internationales Kindertreffen in Cervia, Sommer 1958; sieben Jungen","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-752","Internationales Kindertreffen in Cervia, Sommer 1958; fünf Mädchen an tisch sitzend und schreibend","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fc-156","Arbeiterwohlfahrt: ""Haus der Jugend"" im Flüchtlingslager Ulm-Wilhelmsburg; Bibliothek","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland;Baden-Württemberg;Ulm"
"Sozarch_F_5025-Fc-157","Arbeiterwohlfahrt: ""Haus der Jugend"" im Flüchtlingslager Ulm-Wilhelmsburg; Jungen arbeiten handwerklich","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland;Baden-Württemberg;Ulm"
"Sozarch_F_5025-Fc-158","Arbeiterwohlfahrt: ""Haus der Jugend"" im Flüchtlingslager Ulm-Wilhelmsburg; Männer in einem Klassenzimmer sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland;Baden-Württemberg;Ulm"
"Sozarch_F_5025-Fc-159","Arbeiterwohlfahrt: Flüchtlingsjugendlager in Kladow; Männer auf einem Feld arbeitend","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Deutschland;Mecklenburg-Vorpommern;Cri"
"Sozarch_F_5025-Fc-160","Arbeiterwohlfahrt: Küchenarbeit in einem Flüchtlingslager","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland"
"Sozarch_F_5025-Fc-161","Arbeiterwohlfahrt: Arbeit auf dem Feld in einem Flüchtlingslager","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland"
"Sozarch_F_5025-Fc-162","Arbeiterwohlfahrt: Ausflug eines Flüchtlingslager; Menschen auf einem Hügel mit Kreuz sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland"
"Sozarch_F_5025-Fc-163","Arbeiterwohlfahrt: Ausflug eines Flüchtlingslager; Frauen auf einer Wiese sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland"
"Sozarch_F_5025-Fc-164","Arbeiterwohlfahrt: Küchenarbeit in einem Flüchtlingslager","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland"
"Sozarch_F_5025-Fa-476","Colonie internationale, Châteauneuf en Thimerais (1953); Kinder an Tischen sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Frankreich;Centre;Châteauneuf-en-Thyme"
"Sozarch_F_5025-Fb-735","Siedlung für ungarische Flüchtlinge in Wien: Grundsteinlegung am 28.04.1958; Modellbau","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-741","Siedlung für ungarische Flüchtlinge bei Wien: Firmentafel beim Baugelände","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-740","Siedlung für ungarische Flüchtlinge bei Wien: Dr. S. Werni eröffnet die Feier der Grundsteinlegung","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-739","Siedlung für ungarische Flüchtlinge bei Wien: Herr Innenminister Oskar Helmer spricht","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-738","Siedlung für ungarische Flüchtlinge bei Wien: Herr Stadtrat Afritsch hält die Festrede","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-737","Siedlung für ungarische Flüchtlinge bei Wien: Herr Innenminister macht den ersten Spatenstich","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-736","Siedlung für ungarische Flüchtlinge bei Wien: Der Spatenstich des Herrn A. Rorholt","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fb-753","Internationales Kindertreffen in Cervia, Sommer 1958; Kinder in einem Saal an Tisch sitzend und essend","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-754","Internationales Kindertreffen in Cervia, Sommer 1958; Kinder vor einem Anschlagbrett stehend","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Italien;Emilia-Romagna;Cervia"
"Sozarch_F_5025-Fb-755","Italien: Hilfe für ungarische Flüchtlinge; drei Männer die Kisten aus einem Wagen ausladen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Italien /Europa;Ungarn"
"Sozarch_F_5025-Fb-756","Kinderheim für Flüchtlinge; Kinder an einem langen Tisch sitzend und schreibend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa"
"Sozarch_F_5025-Fb-757","Schulunterricht in Bad Kreuzen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Österreich;Oberösterreich;Bad Kreuzen"
"Sozarch_F_5025-Fb-758","Flüchtlinge bei der Ausgabe von Identitätspapieren; Menschenmenge um Tisch stehend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fb-759","Waisenjunge in der Tischlerei des Versehrtenheimes Kahlenberg (April 1952)","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Deutschland"
"Sozarch_F_5025-Fb-760","Norwegische Europahilfe; zwei Frauen beim Einkaufen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fb-761","Norwegische Europahilfe; Menschen Suppe essend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fb-762","Norwegische Europahilfe; Frauen Suppe essend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-165","Arbeiterwohlfahrt: Näharbeiten in einem Flüchtlingslager","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland"
"Sozarch_F_5025-Fc-166","Arbeiterwohlfahrt: Kinderhaus im Lager Friedland bei Göttingen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Deutschland;Niedersachsen;Göttingen"
"Sozarch_F_5025-Fc-167","Entraide Ouvrière Norvégienne: Informationsarbeit","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa"
"Sozarch_F_5025-Fc-168","Sigurd Halvorsen, Vorsitzender der Norwegischen Volkshilfe und Norwegischer Flüchtlingsrat, heisst ein ungarisches Flüchtlingskind willkommen in Norwegen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-169","Anna Kethly in einem Kreis von ungarischen Flüchtlingsstudenten in Oslo","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-170","Die feierliche Eröffnung der Flüchtlingssammlung in Norwegen 1958: König Olav im Osloer Rathaus","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Norwegen;Oslo /Europa;Ungarn"
"Sozarch_F_5025-Fc-171","Die feierliche Eröffnung der Flüchtlingssammlung in Norwegen 1958: Bürgermeister Rolf Stranger","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Norwegen;Oslo /Europa;Ungarn"
"Sozarch_F_5025-Fc-172","Ungarische Flüchtlinge in Oslo; drei Männer ein Buch über Norwegen lesend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Norwegen;Oslo /Europa;Ungarn"
"Sozarch_F_5025-Fc-173","Vier Schwestern und ein Mann posieren vor einer Erste-Hilfe-Station in Norwegen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fb-763","Norwegische Europahilfe; Frauen bei Suppenausgabe","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fb-764","Zahnarztuntersuch in Bad Kreuzen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Österreich;Oberösterreich;Bad Kreuzen"
"Sozarch_F_5025-Fb-765","Medizinischer Untersuch in Bad Kreuzen eines Mannes","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Österreich;Oberösterreich;Bad Kreuzen"
"Sozarch_F_5025-Fb-766","Colonie internationale, Châteauneuf en Thimerais (1953); Schwimmbad","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Frankreich;Centre;Châteauneuf-en-Thyme"
"Sozarch_F_5025-Fb-767","Colonie internationale, Châteauneuf en Thimerais (1953); grosses, weisses Gebäude","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Frankreich;Centre;Châteauneuf-en-Thyme"
"Sozarch_F_5025-Fb-768","Neubauten bei Wien (für Flüchtlinge?); weisse Häuser","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-769","Neubauten bei Wien (für Flüchtlinge?); weisse Häuser","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-770","Neubauten bei Wien (für Flüchtlinge?); weisse Häuser","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-771","Medizinischer Untersuch in Bad Kreuzen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Österreich;Oberösterreich;Bad Kreuzen"
"Sozarch_F_5025-Fb-726","Schuhlager für ungarische Flüchtlinge; zwei Männer inmitten von Schuhen","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Ungarn"
"Sozarch_F_5025-Fc-174","Norwegische Europahilfe: Anna Kethly; zwei Frauen und ein Mann an einem gedeckten Tisch sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-175","Norwegische Europahilfe: Frohe und nette ungarische Flüchtlingskinder beim Empfang in Norwegen mit Fahnen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-176","Norwegische Europahilfe: Siedlung in Waldesnähe","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-177","Tuberkulose-Impfung in Ungarn; zwei Frauen, zwei Männer und ein Säugling","Neuzeit;20. Jh.;1901-1950;1941-1950;1948","Europa;Ungarn"
"Sozarch_F_5025-Fc-178","Norwegische Europahilfe; Schwester auf Laster stehend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-179","Norwegische Europahilfe; ein Mann und eine Frau beim Einkauf","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-180","Norwegische Europahilfe: Frohe Flüchtlingsmütter aus verschiedenen Ländern als Gäste der Norwegischen Volkshilfe; Frauen beieinander stehend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-181","Norwegische Europahilfe: Ungarische Flüchtlinge","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-182","Norwegische Europahilfe: Ferien für Hausfrauen; Mütter mit Kinder vor einem Bus stehend","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa"
"Sozarch_F_5025-Fc-183","Norwegische Europahilfe: Die ersten ungarischen Flüchtlinge landen mit dem Flugzeug in Norwegen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fb-744","Siedlung für ungarische Flüchtlinge bei Wien: Stadtrat Afritsch greift zum Spaten","Neuzeit;20. Jh.;1951-2000;1951-1960;1958","Europa;Ungarn /Europa;Österreich;Wien;Wien (S"
"Sozarch_F_5025-Fa-453","""Schwyzerhüsli""; fünf Kleinkinder auf einem Schlitten im Schnee sitzend","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Tirol;Innsbruck"
"Sozarch_F_5025-Fa-454","""Dr. Adolf Lüchinger und 1. Präsident des SAH""; Porträt von Adolf Lüchinger","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fa-455","""Jules Humbert-Droz Zentralsekretär der SPS - Mitglied der Geschäftsleitung SAH als Vertreter der SPS"". - Porträt von Jules Humbert-Droz","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fa-456","""Giacomo Bernasconi Vicepräsident des SAH. Vertritt den SGB in der Geschäftsleitung"". Porträt von Giacomo Bernasconi","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fa-457","""Walter Vollenweider Vertreter des VPOD in der Geschäftsleitung SAH"". Porträt von Walter Vollenweider","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-458","""Hermann Oldani, vertritt den SBHV in der Geschäftsleitung"". Porträt von Hermann Oldani","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-459","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; vermutlich ein Porträt einer Gruppe von Heimkindern und deren Heimleiter","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fb-727","Näharbeiten für ungarische Flüchtlinge; zwei Frau und ein Mann an einem Tisch sitzend und nähend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Ungarn"
"Sozarch_F_5025-Fb-728","Küche; im Vordergrund zwei Männer mit einem rauchenden Topf / Kessel beschäftigt","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Ungarn"
"Sozarch_F_5025-Fb-729","Am Tisch vereint, vergessen sie ihr Elend (Entraide Ouvrière Luxembourgeoise); Menschen am Tisch sitzend und essend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Ungarn /Europa;Luxemburg"
"Sozarch_F_5025-Fb-730","Auf nach Vichten! (Entraide Ouvrière Luxembourgeoise); Menschen in einem Bus sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Ungarn /Europa;Luxemburg"
"Sozarch_F_5025-Fb-731","Die ungarische Nationalhymne wird gesungen (Entraide Ouvrière Luxembourgeoise)","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Ungarn /Europa;Luxemburg"
"Sozarch_F_5025-Fb-732","Alle Gehilfinnen an die Arbeit! (Entraide Ouvrière Luxembourgeoise); fünf Frauen mit Suppenteller","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Ungarn /Europa;Luxemburg"
"Sozarch_F_5025-Fb-734","Bahnhofbrunnen Zürich mit Münz übersät: Geldsammlung für ungarische Flüchtlinge","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt /"
"Sozarch_F_5025-Fa-460","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; vermutlich ein Porträt einer Gruppe von Heimkindern und deren Heimleiter","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-461","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; Porträt einer Gruppe von Jungen, vermutlich Heimkinder","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-462","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Mädchen tanzend und singend, vermutlich im Garten eines Kinderheimes","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-463","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Mädchen spielend, vermutlich im Garten eines Kinderheimes","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-464","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Kindern in einem Boot sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-465","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Kindern und einem Erwachsenen in einer Wiese sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fb-733","Bahnhofbunnen Zürich: Geldsammlung für ungarische Flüchtlinge; Slogan: Helft den Ungarn","Neuzeit;20. Jh.;1951-2000;1951-1960;1957 /","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt /"
"Sozarch_F_5025-Fa-437","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; Porträt einer Familie","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien"
"Sozarch_F_5025-Fa-438","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; zwei Frauen in einer Baracke","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien"
"Sozarch_F_5025-Fa-439","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; Personen einer Fähre zuschauend, welche vermutlich ein Auto transportieren sollte","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien"
"Sozarch_F_5025-Fa-440","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; ""Mardi le 8. Jan. 1946, Milan a l'asilo italo-suisse, la sieste"". - Kinder in einem Kinderheim in Mailand Mittagsschlaf haltend","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien /Europa;Italien;Lombardia;Mila"
"Sozarch_F_5025-Fa-441","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; ein von Bomben zerstörter Stadtteil Mailands; Männer von Aufräumarbeiten Pause machend","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-466","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Kindern singend und musizierend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-467","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; zahlreiche Kinder befinden sich in einem Zug Richtung Zürich","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-468","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Kindern, vermutlich auf der Heimfahrt, posiert vor einem Zug Richtung Zürich","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-469","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Kindern um ein Denkmal posierend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-470","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Kindern posieren vermutlich im Hinterhof eines Kinderheims","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-471","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Flüchtlingskindern sowie deren Betreuer possieren singend und musizierend vor einem Gebäudeeingang","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fc-184","Norwegen: Spanische Flüchtlingskinder machen sich fein mit Kamm und Wasser. 1000 spanische Flüchtlingskinder erhalten einen mehrmonatigen Aufenthalt bei norwegischen Pflegeeltern.","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Spanien"
"Sozarch_F_5025-Fc-185","Einen ungarische Flüchtlingsfamilie als Weihnachtsgäste bei einer norwegischen Familie","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Ungarn"
"Sozarch_F_5025-Fc-186","Norwegische Volkshilfe: Flüchtlinge aus Deutschland beim ersten Frühstück in Oslo; zwei Frauen und ein Mann an einem Tisch sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1954","Europa;Norwegen;Oslo /Europa;Deutschland"
"Sozarch_F_5025-Fc-187","Norwegische Europahilfe: Ferien für Hausfrauen","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa"
"Sozarch_F_5025-Fd-261","Nach den Zollformalitäten begutachtet eine Gruppe von jungen Bulgaren ihr neues Heimatland; Männer vor einem Schild stehend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fd-262","Mit Vertrauen in die Zukunft reisen die Neuankömmlinge von Melsbroek zum Durchgangszentrum Seilles; Männer in einem Bus sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fd-263","Abreise; Männer auf Treppe eines Flugzeugs stehend und winkend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
